,Random_ID,STUDENT_UNITS,FINAL_GRADE,GRADE_QUALITY_POINTS
666,2IX60N5B,3.0,A,4.0
667,O77NQPDI,3.0,A,4.0
668,Y530Q4ZI,3.0,B-,2.7
669,Y530Q4ZI,3.0,W,0.0
670,Y530Q4ZI,3.0,A,4.0
671,Y530Q4ZI,4.0,C,2.0
672,491GA7BW,4.0,W,0.0
673,8F2Z7CZP,3.0,A,4.0
674,GQ1CFK2N,3.0,W,0.0
675,98338WVH,5.0,A,4.0
676,91BJ4N71,3.0,A,4.0
677,6OUUIXDU,3.0,A,4.0
678,6OUUIXDU,1.0,A,4.0
679,KOVGPHZR,3.0,A,4.0
680,G9KOMBD4,3.0,W,0.0
681,G9KOMBD4,3.0,A-,3.7
682,HSUL4XJG,1.0,F,0.0
683,R2OEKG2Z,1.0,C,2.0
684,56KYMDO3,4.0,B,3.0
685,6KL4EF1J,5.0,A,4.0
686,CB8RU8X3,3.0,A,4.0
687,T8O3C5FG,3.0,B,3.0
688,T8O3C5FG,3.0,A,4.0
689,RHAEK2AZ,3.0,B+,3.3
690,VB4Q3CPD,3.0,B+,3.3
691,C19TDF78,5.0,A#,4.0
692,C19TDF78,5.0,A#,4.0
693,J73K50PP,3.0,A,4.0
694,J73K50PP,4.0,A,4.0
695,J73K50PP,4.0,A,4.0
696,D21W51NG,3.0,A,4.0
697,D21W51NG,3.0,A,4.0
698,ATFYJFC7,3.0,B,3.0
699,ATFYJFC7,3.0,A-,3.7
700,GJ8UD2AI,3.5,A,4.0
701,SLOXG439,1.0,A,4.0
702,SLOXG439,3.0,A,4.0
703,098MENO3,1.0,W,0.0
704,TX0W5QSL,3.0,A,4.0
705,ACSSUXNY,3.0,A,4.0
706,ACSSUXNY,3.0,F,0.0
707,4KUTUDFZ,3.0,W,0.0
708,4KUTUDFZ,1.0,W,0.0
709,4KUTUDFZ,3.0,P,0.0
710,PEGX6FVJ,3.0,A,4.0
711,FW733LKC,3.0,B+,3.3
712,FW733LKC,1.0,B,3.0
713,FW733LKC,3.0,A,4.0
714,CI68WLXA,3.0,B,3.0
715,03NBNNX1,3.0,W,0.0
716,JXAYZLZK,1.0,W,0.0
717,YXTFO09N,3.0,C,2.0
718,7WHP48IL,3.0,P,0.0
719,7WHP48IL,1.0,P,0.0
720,7WHP48IL,9.0,A,4.0
721,7WHP48IL,3.0,A,4.0
722,R7ULX3CT,3.0,B+,3.3
723,R7ULX3CT,3.0,A,4.0
724,DSX92GZV,5.0,A,4.0
725,EKBD2NNN,3.0,W,0.0
726,EKBD2NNN,5.0,W,0.0
727,EKBD2NNN,2.0,W,0.0
728,EKBD2NNN,3.0,W,0.0
729,H5MQ0JJU,3.0,A-,3.7
730,GXYWVJCI,3.0,A,4.0
731,S17L9JQM,3.0,W,0.0
732,KM4MIAIA,3.0,C+,2.3
733,KM4MIAIA,1.0,C+,2.3
734,AX6OVH2Y,1.0,P,0.0
735,AX6OVH2Y,1.0,P,0.0
736,L9DMR838,3.0,B,3.0
737,KQRX5DG0,4.0,A,4.0
738,KQRX5DG0,4.0,A,4.0
739,KQRX5DG0,4.0,A,4.0
740,KQRX5DG0,4.0,C,2.0
741,09FASBPO,3.0,A,4.0
742,09FASBPO,3.0,C+,2.3
743,09FASBPO,3.0,B,3.0
744,09FASBPO,5.0,A,4.0
745,0H41G0CX,9.5,B+,3.3
746,0H41G0CX,9.5,A-,3.7
747,5E8TPODR,1.0,W,0.0
748,33YRX6PJ,1.0,W,0.0
749,33YRX6PJ,3.0,A,4.0
750,33YRX6PJ,4.0,A,4.0
751,33YRX6PJ,3.0,A,4.0
752,33YRX6PJ,2.0,P#,0.0
753,TSFOI4VP,3.0,A-,3.7
754,O04ADOCP,4.0,W,0.0
755,O04ADOCP,3.0,W,0.0
756,X065KOM0,3.0,A,4.0
757,L1O2WZZY,3.0,P,0.0
758,KIZGF6LL,3.0,A,4.0
759,0JI0MFJQ,3.0,A,4.0
760,0K3DK5BI,1.0,P,0.0
761,3F1RTT12,3.0,A,4.0
762,3F1RTT12,3.0,C,2.0
763,QQXD7O2M,1.0,B,3.0
764,WY6XHHWT,5.0,B,3.0
765,WY6XHHWT,0.5,P,0.0
766,WY6XHHWT,0.5,P,0.0
767,WY6XHHWT,0.5,P#,0.0
768,WY6XHHWT,5.0,B,3.0
769,U171JCVI,3.0,A,4.0
770,R2XGC49O,1.0,C,2.0
771,R2XGC49O,3.0,A,4.0
772,R2XGC49O,4.0,F,0.0
773,R2XGC49O,3.0,A,4.0
774,R2XGC49O,3.0,F,0.0
775,R2XGC49O,3.0,F,0.0
776,R2XGC49O,1.0,F,0.0
777,R2XGC49O,0.5,F,0.0
778,5XABVUG5,1.0,A,4.0
779,5XABVUG5,1.0,A,4.0
780,JF1TRFZC,3.0,A,4.0
781,POZSEQMO,3.0,A,4.0
782,POZSEQMO,3.0,A-,3.7
783,GLPBMHO0,9.5,IC,0.0
784,GLPBMHO0,1.5,B,3.0
785,GLPBMHO0,4.0,B,3.0
786,GLPBMHO0,1.5,B+,3.3
787,RY6MFXA5,0.5,P,0.0
788,RY6MFXA5,1.0,P,0.0
789,ME62HLXN,3.0,B+,3.3
790,ME62HLXN,3.0,C+,2.3
791,ME62HLXN,3.0,C,2.0
792,ME62HLXN,3.0,A-,3.7
793,W63AUVNW,3.5,A,4.0
794,Q9OM9YOW,1.0,P,0.0
795,O5U091RO,1.0,P,0.0
796,ENPRU7S2,1.0,A,4.0
797,T89B1O9X,2.0,A,4.0
798,T89B1O9X,3.0,B,3.0
799,QGAS1LSN,3.0,F,0.0
800,QGAS1LSN,3.0,F,0.0
801,GZWQQTE9,4.0,C,2.0
802,GZWQQTE9,3.0,W,0.0
803,GQCMNFCF,3.0,A,4.0
804,LG1TVBEU,3.0,F,0.0
805,LG1TVBEU,1.0,W,0.0
806,LG1TVBEU,3.0,W,0.0
807,LG1TVBEU,5.0,W,0.0
808,SL02J9UB,3.0,NP#,0.0
809,SL02J9UB,3.0,P#,0.0
810,C9A6178B,3.0,A,4.0
811,C9A6178B,1.0,A,4.0
812,WWM1L31S,3.0,F,0.0
813,9W9EY3Y7,1.0,P,0.0
814,ZW8969GK,3.0,A,4.0
815,ZW8969GK,3.0,A,4.0
816,J3RCL7UC,3.0,A,4.0
817,J3RCL7UC,3.0,W,0.0
818,3VFIAHMO,4.0,D-,0.7
819,28YRLS3V,1.0,W,0.0
820,Q6WOBTZY,3.0,P,0.0
821,Q6WOBTZY,1.0,P,0.0
822,Q6WOBTZY,9.0,A,4.0
823,Q6WOBTZY,3.0,A,4.0
824,93LPHG96,3.0,B,3.0
825,93LPHG96,3.0,A-,3.7
826,93LPHG96,3.0,B,3.0
827,OAJI15MO,3.0,B-,2.7
828,OAJI15MO,3.0,A,4.0
829,OAJI15MO,1.0,A,4.0
830,OAJI15MO,1.0,W,0.0
831,CWAMOUP7,5.0,A,4.0
832,VU7Z44O8,3.0,A,4.0
833,VU7Z44O8,3.0,A,4.0
834,TPQ1PK1B,3.0,B,3.0
835,TPQ1PK1B,4.0,C,2.0
836,TPQ1PK1B,4.0,NP,0.0
837,TPQ1PK1B,3.0,B,3.0
838,GTY9EPQO,3.0,B,3.0
839,GTY9EPQO,3.0,B,3.0
840,RET4AQZ0,3.5,A,4.0
841,XTKVR30K,1.0,P,0.0
842,XTKVR30K,1.0,A,4.0
843,XTKVR30K,4.0,B+,3.3
844,XTKVR30K,3.0,A,4.0
845,XTKVR30K,3.0,A,4.0
846,RVIC0LUL,1.0,P,0.0
847,4VBVV9RW,3.0,A,4.0
848,4VBVV9RW,3.0,A,4.0
849,4VBVV9RW,1.0,A,4.0
850,4VBVV9RW,1.0,A,4.0
851,4VBVV9RW,3.0,A,4.0
852,4VBVV9RW,3.0,A,4.0
853,113N498R,3.0,W,0.0
854,113N498R,3.0,F,0.0
855,JVEXB4F0,3.0,A-,3.7
856,JVEXB4F0,1.0,A-,3.7
857,JVEXB4F0,1.0,A-,3.7
858,JVEXB4F0,1.0,A-,3.7
859,YAOY6UQV,2.0,P,0.0
860,00S9N1T0,1.0,C,2.0
861,00S9N1T0,3.0,A,4.0
862,LPWJE1UI,1.0,P,0.0
863,LPWJE1UI,3.0,P,0.0
864,QSTIO5V8,1.0,P,0.0
865,QSTIO5V8,1.0,P,0.0
866,S4UBBVRY,3.0,B+,3.3
867,S4UBBVRY,1.0,A,4.0
868,NKIWM441,3.0,A,4.0
869,Y7L5VP1W,3.0,A,4.0
870,G9XLQG8B,3.0,A,4.0
871,PKSRQOOR,3.0,A,4.0
872,NZ0NBZXW,3.0,A,4.0
873,NZ0NBZXW,3.0,A,4.0
874,NFDV39IG,1.0,W,0.0
875,NFDV39IG,3.0,W,0.0
876,7DDW3FMW,3.0,A,4.0
877,7DDW3FMW,3.0,A,4.0
878,JZ3PG7ZU,3.0,W,0.0
879,JZ3PG7ZU,4.0,W,0.0
880,JZ3PG7ZU,3.0,NP,0.0
881,HTESEQR5,3.0,A,4.0
882,RQRZ54YI,3.0,IC,0.0
883,1KTKZ6Z3,3.0,W,0.0
884,1KTKZ6Z3,3.0,W,0.0
885,GQ3TZEHW,3.0,A,4.0
886,GQ3TZEHW,3.0,B-,2.7
887,WD9JFDN2,3.0,A,4.0
888,7UH1LPC1,3.0,A,4.0
889,7UH1LPC1,3.0,A,4.0
890,9OSRX0KA,3.0,B+,3.3
891,AJP2BH14,3.0,W,0.0
892,CTRC5Q1H,1.0,B-,2.7
893,CTRC5Q1H,1.5,C+,2.3
894,CTRC5Q1H,3.0,F,0.0
895,CTRC5Q1H,3.0,B+,3.3
896,CTRC5Q1H,1.0,B+,3.3
897,CTRC5Q1H,1.0,A,4.0
898,9ZLF9LPS,3.0,F,0.0
899,Y69O1VX9,3.0,F,0.0
900,L2S32RP6,3.0,W,0.0
901,L2S32RP6,1.0,NP,0.0
902,L2S32RP6,3.0,C,2.0
903,9O3FJ0NG,1.0,NP,0.0
904,VL5S3BP7,3.0,A-,3.7
905,VL5S3BP7,3.0,A-,3.7
906,2BHIAZAX,1.0,P,0.0
907,2BHIAZAX,1.0,P,0.0
908,2IES18T1,4.0,A,4.0
909,2IES18T1,2.0,A,4.0
910,46JSULUY,1.0,W,0.0
911,46JSULUY,1.0,W,0.0
912,VELHT8F6,3.0,P,0.0
913,6B3AX127,1.0,P,0.0
914,AUDLDQ7L,1.0,P,0.0
915,AUDLDQ7L,1.0,P,0.0
916,SWED3EUK,3.0,A,4.0
917,G88M6EYJ,1.0,F,0.0
918,G88M6EYJ,3.0,P,0.0
919,G88M6EYJ,3.0,B-,2.7
920,APYJD6UY,1.0,W,0.0
921,APYJD6UY,2.0,W,0.0
922,APYJD6UY,1.0,W,0.0
923,C68ZSUTL,3.0,B,3.0
924,C68ZSUTL,3.0,D,1.0
925,C68ZSUTL,3.0,W,0.0
926,UNVA96GG,3.0,A,4.0
927,6USINIIZ,3.0,A,4.0
928,DR2DXI0T,2.0,W,0.0
929,35AXU4U2,3.0,B,3.0
930,35AXU4U2,3.0,A,4.0
931,0DALNU9D,3.0,B,3.0
932,0DALNU9D,2.0,B,3.0
933,0DALNU9D,2.0,B,3.0
934,ZM89A5ZS,3.0,A,4.0
935,ZM89A5ZS,3.0,A,4.0
936,ZM89A5ZS,3.0,A,4.0
937,FET46JNB,4.5,A,4.0
938,VH1VPCRM,2.0,A,4.0
939,VH1VPCRM,4.0,A,4.0
940,91DUJGAL,1.0,P,0.0
941,O7G9COOB,1.0,A,4.0
942,O7G9COOB,1.0,A,4.0
943,T5B941X5,3.0,W,0.0
944,T5B941X5,3.0,C,2.0
945,69RSA5MW,1.5,F,0.0
946,RH7B4XU1,3.0,W,0.0
947,QDJPUPV3,3.0,A-,3.7
948,QDJPUPV3,1.5,A,4.0
949,S47TCA9B,3.0,C,2.0
950,S47TCA9B,1.0,C,2.0
951,PDV4PCLK,3.0,W,0.0
952,PDV4PCLK,3.0,W,0.0
953,HP6VPB28,3.0,A,4.0
954,93L5EPKG,3.0,W,0.0
955,93L5EPKG,3.0,F,0.0
956,2Z0R7GCP,1.0,A,4.0
957,CBK6MY0B,3.0,W,0.0
958,2YDR5087,1.0,P,0.0
959,SC3LTBE9,1.0,NP,0.0
960,3EHSW6NC,5.0,W,0.0
961,O9MOI3LC,3.0,B,3.0
962,SJVLJQXV,3.0,A,4.0
963,BYXOWI1S,3.0,A-,3.7
964,I1ECUNYW,4.0,W,0.0
965,I1ECUNYW,1.0,C+,2.3
966,I1ECUNYW,4.0,B,3.0
967,E2Z2LBD7,3.0,A,4.0
968,UPRYIER2,4.0,F,0.0
969,K6TZVEZZ,3.0,F,0.0
970,NQ0JUJ47,3.0,W,0.0
971,NQ0JUJ47,1.0,A,4.0
972,XA73R7EJ,3.0,W,0.0
973,XA73R7EJ,1.0,P,0.0
974,I06CHMC8,3.0,B,3.0
975,K0IAYRK3,3.0,A-,3.7
976,03QS6WIZ,3.0,A,4.0
977,UH18CJHT,4.0,F,0.0
978,UH18CJHT,3.0,F,0.0
979,UH18CJHT,3.0,C,2.0
980,UH18CJHT,5.0,W,0.0
981,ELSRS5E7,3.0,ID,0.0
982,ELSRS5E7,3.0,A,4.0
983,BQRP8HQ6,1.0,A,4.0
984,BQRP8HQ6,2.0,A,4.0
985,26C2TSUK,3.0,A,4.0
986,26C2TSUK,3.0,A,4.0
987,VCTRWXDN,5.0,W,0.0
988,98OF9L5T,3.0,C+,2.3
989,BWTN2JDC,3.0,W,0.0
990,BWTN2JDC,4.0,F,0.0
991,8RBSLU3X,2.0,A,4.0
992,VUATLUST,1.5,NP,0.0
993,VUATLUST,1.0,D,1.0
994,G84GZ971,3.0,B+,3.3
995,G84GZ971,3.0,A-,3.7
996,L9AZZYXK,3.0,A,4.0
997,L9AZZYXK,3.0,A,4.0
998,L9AZZYXK,3.0,A,4.0
999,L9AZZYXK,3.0,C,2.0
1000,OUUPOUKL,3.0,W,0.0
1001,YRMJL0PY,4.0,A,4.0
1002,UXCIUWBI,3.0,F,0.0
1003,UXCIUWBI,3.0,F,0.0
1004,APSJBOB2,3.0,A,4.0
1005,APSJBOB2,3.0,A,4.0
1006,HA2VIQL6,3.0,A,4.0
1007,US8R91VO,6.0,A,4.0
1008,US8R91VO,3.0,A,4.0
1009,US8R91VO,6.0,A,4.0
1010,LVJSM0WZ,2.0,P#,0.0
1011,LVJSM0WZ,4.0,B,3.0
1012,0JSEWLYP,3.0,P#,0.0
1013,HLH2N4PH,4.5,A,4.0
1014,HLH2N4PH,4.5,A,4.0
1015,HLH2N4PH,0.5,P,0.0
1016,8ZPBRN7C,4.0,B-,2.7
1017,K1151R2Z,1.0,P,0.0
1018,K1151R2Z,1.0,P,0.0
1019,NAQY0UO3,3.0,A,4.0
1020,NAQY0UO3,3.0,W,0.0
1021,R5162O7C,3.0,C,2.0
1022,2XDVH5NH,3.0,A,4.0
1023,ZA1PADAB,3.0,P,0.0
1024,1W1SNPRF,3.0,W,0.0
1025,1W1SNPRF,3.0,W,0.0
1026,1W1SNPRF,3.0,W,0.0
1027,1W1SNPRF,0.5,W,0.0
1028,2QG4C39A,2.0,A,4.0
1029,LKDCT37T,3.0,A,4.0
1030,LKDCT37T,3.0,B,3.0
1031,FI58HZL8,4.0,A,4.0
1032,UQ4NSXAQ,3.0,W,0.0
1033,SX7248PT,1.0,P,0.0
1034,SX7248PT,4.0,NP,0.0
1035,SX7248PT,3.0,A,4.0
1036,SX7248PT,3.0,A,4.0
1037,O0IG4U4Y,1.5,B-,2.7
1038,O0IG4U4Y,4.0,B-,2.7
1039,O0IG4U4Y,9.5,B-,2.7
1040,1A7BR84I,0.5,W,0.0
1041,1A7BR84I,5.0,B,3.0
1042,1A7BR84I,3.0,A,4.0
1043,PQEGOREU,3.0,A-,3.7
1044,ACR95CCJ,3.0,A,4.0
1045,ACR95CCJ,3.0,A,4.0
1046,ACR95CCJ,3.0,A,4.0
1047,83S8J75W,1.0,P,0.0
1048,39V5G4RB,3.0,A,4.0
1049,WPN63U7A,6.0,A,4.0
1050,WPN63U7A,2.0,P#,0.0
1051,WPN63U7A,3.0,A,4.0
1052,N5W1X288,3.0,B-,2.7
1053,EMVCEH83,3.0,A-,3.7
1054,EMVCEH83,3.0,C+,2.3
1055,EMVCEH83,3.0,B-,2.7
1056,A92G9G3C,3.0,A,4.0
1057,LV60CG07,3.0,A,4.0
1058,LV60CG07,3.0,A,4.0
1059,CPN8DKWS,5.0,A,4.0
1060,9VIFUIDN,3.0,A,4.0
1061,9VIFUIDN,3.0,W,0.0
1062,2RWJW7ET,3.0,F,0.0
1063,1TAHURDZ,1.0,W,0.0
1064,97NEGVF5,3.0,B,3.0
1065,97NEGVF5,3.0,A,4.0
1066,CEC0RD8W,3.0,D-,0.7
1067,ODX87PT4,2.0,A,4.0
1068,1OJ7EH3Q,3.0,A,4.0
1069,1OJ7EH3Q,1.5,A,4.0
1070,1OJ7EH3Q,3.0,A,4.0
1071,2TVUHHCN,1.0,P,0.0
1072,WXD1X6XO,3.0,B,3.0
1073,WXD1X6XO,3.0,A,4.0
1074,34SPQVPI,3.0,C+,2.3
1075,34SPQVPI,3.0,C+,2.3
1076,OXJ9AMHP,1.0,A,4.0
1077,OXJ9AMHP,1.0,A,4.0
1078,L7FMKNSM,1.0,P,0.0
1079,V435EJGQ,3.0,B,3.0
1080,V435EJGQ,3.0,B,3.0
1081,V435EJGQ,3.0,A,4.0
1082,V435EJGQ,4.0,A-,3.7
1083,V435EJGQ,1.0,A,4.0
1084,V435EJGQ,3.0,A,4.0
1085,V435EJGQ,1.0,A,4.0
1086,APB8Y3D3,3.0,A,4.0
1087,TK5FJNAN,3.0,A,4.0
1088,TK5FJNAN,3.0,B-,2.7
1089,IUW82QWB,3.0,W,0.0
1090,39TP10PZ,3.0,IC,0.0
1091,4AYGGPX7,1.0,W,0.0
1092,4AYGGPX7,5.0,A,4.0
1093,BCCAD5CV,1.0,P,0.0
1094,BCCAD5CV,1.0,P,0.0
1095,BCCAD5CV,3.0,P,0.0
1096,BCCAD5CV,1.0,P,0.0
1097,DJZKDV50,2.0,A,4.0
1098,DJZKDV50,1.0,A,4.0
1099,UE3CAQCI,3.0,P,0.0
1100,LNF31779,0.5,A,4.0
1101,86148L9A,1.0,P,0.0
1102,86148L9A,1.0,P,0.0
1103,5BT58HL3,3.0,W,0.0
1104,5BT58HL3,3.0,W,0.0
1105,5BT58HL3,0.5,P#,0.0
1106,5BT58HL3,2.0,A,4.0
1107,5BT58HL3,1.0,W,0.0
1108,9RXRPBIT,2.0,A,4.0
1109,LEO9DQDI,3.0,A,4.0
1110,DEORNTTI,3.0,A-,3.7
1111,DEORNTTI,3.0,A,4.0
1112,DEORNTTI,3.0,B,3.0
1113,DEORNTTI,3.0,A,4.0
1114,I7DU4X7Z,2.0,P,0.0
1115,I7DU4X7Z,3.0,A,4.0
1116,I7DU4X7Z,3.0,A,4.0
1117,3X44NLTR,2.0,A,4.0
1118,LF6GXKIM,1.0,W,0.0
1119,LF6GXKIM,3.0,A,4.0
1120,OZ9LR9RU,3.0,A,4.0
1121,HXL6AX16,3.0,A,4.0
1122,U9VHSB3V,3.0,B,3.0
1123,U9VHSB3V,3.0,A,4.0
1124,5HFJ71V5,3.0,W,0.0
1125,5HFJ71V5,3.0,W,0.0
1126,5HFJ71V5,3.0,D,1.0
1127,5HFJ71V5,3.0,F,0.0
1128,5HFJ71V5,3.0,W,0.0
1129,5HFJ71V5,4.0,W,0.0
1130,QLK6XH8M,3.0,B+,3.3
1131,GGF3WAR5,4.0,A,4.0
1132,GGF3WAR5,3.0,A,4.0
1133,ACJZUV6A,1.0,P#,0.0
1134,ACJZUV6A,0.5,P,0.0
1135,ACJZUV6A,0.5,P,0.0
1136,ACJZUV6A,5.0,B,3.0
1137,ACJZUV6A,5.0,B,3.0
1138,JEPGULZR,1.0,P,0.0
1139,JEPGULZR,1.0,P,0.0
1140,JEPGULZR,1.0,P,0.0
1141,25VONZII,3.0,A,4.0
1142,ETSLH4K3,5.0,P,0.0
1143,G33KPD60,2.0,W,0.0
1144,G33KPD60,3.0,W,0.0
1145,G33KPD60,3.0,W,0.0
1146,G33KPD60,4.0,B,3.0
1147,BT7PU4L7,1.0,W,0.0
1148,BT7PU4L7,1.0,W,0.0
1149,BT7PU4L7,1.0,P,0.0
1150,BT7PU4L7,2.0,P,0.0
1151,BT7PU4L7,0.5,P,0.0
1152,XD9VAGT5,1.0,P,0.0
1153,XD9VAGT5,1.0,P,0.0
1154,M2OUJSPM,3.0,B-,2.7
1155,M2OUJSPM,5.0,W,0.0
1156,M2OUJSPM,3.0,A,4.0
1157,M2OUJSPM,4.0,B+,3.3
1158,PIFX1L0N,5.0,A,4.0
1159,PIFX1L0N,1.0,A,4.0
1160,DNQ2JYB7,1.0,P,0.0
1161,RHDHHKQ6,1.0,P,0.0
1162,OFIYOMUD,3.0,A,4.0
1163,00AMBXKK,3.0,W,0.0
1164,VWR82EL8,3.0,W,0.0
1165,VWR82EL8,3.0,B+,3.3
1166,I1BN7S73,1.0,A,4.0
1167,9BQU4NF2,3.0,A,4.0
1168,GII9SYD7,3.0,W,0.0
1169,GII9SYD7,3.0,NP,0.0
1170,YRG784T6,3.0,A,4.0
1171,YRG784T6,3.0,A,4.0
1172,YRG784T6,3.0,A,4.0
1173,YRG784T6,3.0,A,4.0
1174,7GI3HVIX,1.0,B,3.0
1175,ES1PS68E,3.0,A,4.0
1176,ES1PS68E,3.0,A,4.0
1177,ES1PS68E,3.0,A,4.0
1178,ES1PS68E,3.0,A-,3.7
1179,GC09W6DA,3.0,A,4.0
1180,G9URHF8S,3.0,A,4.0
1181,1EMY1YZJ,1.0,A,4.0
1182,1EMY1YZJ,3.0,B+,3.3
1183,1EMY1YZJ,3.0,A,4.0
1184,1EMY1YZJ,3.0,C,2.0
1185,1EMY1YZJ,3.0,A,4.0
1186,1EMY1YZJ,3.0,A,4.0
1187,BN395CVQ,1.0,A,4.0
1188,BN395CVQ,3.0,A,4.0
1189,89XVQ4Y9,3.0,W,0.0
1190,CMX2RTW8,3.0,F,0.0
1191,CMX2RTW8,3.0,D-,0.7
1192,IFWXQUZ6,3.0,EW,0.0
1193,IFWXQUZ6,0.5,P,0.0
1194,IFWXQUZ6,3.0,B,3.0
1195,IFWXQUZ6,1.0,A,4.0
1196,BDTUWQPB,1.0,A,4.0
1197,JOD7LVFE,3.0,A,4.0
1198,JOD7LVFE,4.0,W,0.0
1199,U13A6XUP,1.0,A,4.0
1200,WRIQHKX1,3.0,A-,3.7
1201,WRIQHKX1,3.0,C,2.0
1202,MFDR0HUD,3.0,W,0.0
1203,MVYVCM20,4.0,B,3.0
1204,MVYVCM20,3.0,A,4.0
1205,Y6TJ5WSL,1.0,A,4.0
1206,Y6TJ5WSL,4.0,A,4.0
1207,Y6TJ5WSL,1.5,A,4.0
1208,Q6G2ROJH,3.0,A,4.0
1209,26TVXVBB,3.0,W,0.0
1210,26TVXVBB,3.0,W,0.0
1211,SP9UGWAX,2.0,A,4.0
1212,SP9UGWAX,1.0,A,4.0
1213,SP9UGWAX,2.0,A,4.0
1214,A9EWRZBE,1.0,P,0.0
1215,RINGYEKX,3.0,A,4.0
1216,TP3FC85C,5.0,A,4.0
1217,LZCR1RU8,3.0,A,4.0
1218,LZCR1RU8,0.5,NP,0.0
1219,KTUW5TAC,3.0,A,4.0
1220,KTUW5TAC,3.0,W,0.0
1221,IOEOATQB,3.0,A,4.0
1222,OTWJZ77O,1.0,P,0.0
1223,OTWJZ77O,0.5,B,3.0
1224,CZZ7SP2C,1.0,W,0.0
1225,XV7DM9E1,3.0,A,4.0
1226,XV7DM9E1,3.0,A,4.0
1227,2YJQ2L9W,1.0,W,0.0
1228,2YJQ2L9W,2.0,W,0.0
1229,JIUT5GBI,3.0,A-,3.7
1230,1ZJKH0RC,3.0,W,0.0
1231,1ZJKH0RC,3.0,W,0.0
1232,1ZJKH0RC,3.0,W,0.0
1233,BDUYBL8S,3.0,A,4.0
1234,NCXDR2QU,3.0,A,4.0
1235,8C8HXJM8,1.0,P,0.0
1236,KNNLV7PV,0.5,W,0.0
1237,KNNLV7PV,5.0,W,0.0
1238,KNNLV7PV,0.5,P#,0.0
1239,KNNLV7PV,0.5,P,0.0
1240,KNNLV7PV,5.0,B,3.0
1241,22MVSX6K,4.0,A,4.0
1242,OMWBMQB8,3.0,B+,3.3
1243,ZDC23B4R,3.0,C+,2.3
1244,LGUGJF0I,5.0,C,2.0
1245,YH01VXH8,4.0,F,0.0
1246,YH01VXH8,3.0,W,0.0
1247,POUILBF3,4.0,W,0.0
1248,POUILBF3,3.0,A,4.0
1249,POUILBF3,2.0,W,0.0
1250,POUILBF3,3.0,A,4.0
1251,008Y6WMV,4.0,A-,3.7
1252,V4ZF6BOR,4.0,B,3.0
1253,V4ZF6BOR,3.0,B,3.0
1254,EE7YGWIT,3.0,A,4.0
1255,EE7YGWIT,3.0,A,4.0
1256,AZ1BOB8P,3.0,A,4.0
1257,AZ1BOB8P,1.0,A,4.0
1258,AZ1BOB8P,2.0,A,4.0
1259,BJPKZPGV,3.0,A,4.0
1260,BJPKZPGV,1.0,B,3.0
1261,BJPKZPGV,1.0,A,4.0
1262,CD0NK0OA,3.0,A,4.0
1263,CD0NK0OA,3.0,B,3.0
1264,CHWQLLVT,4.0,W,0.0
1265,CHWQLLVT,1.0,C,2.0
1266,HUMHQFVX,1.0,F,0.0
1267,ZKN4PDJ6,3.0,A,4.0
1268,WLUSCHO6,3.0,F,0.0
1269,WLUSCHO6,3.0,F,0.0
1270,ESFBKLXO,1.0,A,4.0
1271,ESFBKLXO,4.0,B+,3.3
1272,XNJ58OIP,3.0,A,4.0
1273,XNJ58OIP,1.0,W,0.0
1274,M1XLZ0SY,1.0,P,0.0
1275,M1XLZ0SY,1.0,W,0.0
1276,OE2TPLIF,3.0,A,4.0
1277,IX1NVMAZ,3.0,A,4.0
1278,IX1NVMAZ,3.0,A,4.0
1279,RFKA5KWY,1.0,W,0.0
1280,FLH8T2JL,3.0,B,3.0
1281,TNDK6XYU,3.0,W,0.0
1282,TNDK6XYU,1.0,A,4.0
1283,EDRKPT2H,3.0,NP,0.0
1284,EDRKPT2H,3.0,P,0.0
1285,FSYPNCEW,3.0,A,4.0
1286,NEKZVNDY,3.0,A,4.0
1287,8FPV6LGM,3.0,A,4.0
1288,8FPV6LGM,3.0,A,4.0
1289,BLAIVF1W,1.0,A,4.0
1290,BLAIVF1W,3.0,A,4.0
1291,BLAIVF1W,3.0,EW,0.0
1292,ZWRLQQGS,1.0,A,4.0
1293,ZWRLQQGS,1.0,A,4.0
1294,23UJLD22,1.0,P,0.0
1295,WN5MP2VL,3.0,C,2.0
1296,WN5MP2VL,3.0,A,4.0
1297,ZI5G86TK,6.0,B,3.0
1298,OBOLIJKZ,1.0,A,4.0
1299,EK4DURPV,3.0,W,0.0
1300,EK4DURPV,3.0,A,4.0
1301,RXY9U79L,1.0,A-,3.7
1302,K8JXXVHS,2.0,A,4.0
1303,K8JXXVHS,3.0,A,4.0
1304,H9FETHAY,3.0,A,4.0
1305,R3GQ5WUI,3.0,B+,3.3
1306,WJFLNH10,3.0,A,4.0
1307,MZENAP0C,1.0,A,4.0
1308,A82SNUVB,0.5,W,0.0
1309,Z2CVS5ZA,3.0,A,4.0
1310,7IJTM6NE,1.0,P,0.0
1311,KG30PINF,3.0,A-,3.7
1312,FLPKS1BM,3.0,A,4.0
1313,BBLRX3NT,3.0,F,0.0
1314,BBLRX3NT,3.0,W,0.0
1315,XKZCZBKD,3.0,A,4.0
1316,XKZCZBKD,3.0,P,0.0
1317,TB6VSJPA,4.0,W,0.0
1318,TB6VSJPA,3.0,W,0.0
1319,8AVMACEL,3.0,A,4.0
